품목코드,품목명,Tier,가중치,모델,pred_2025-08,actual_2025-08,raw_pred_2025-08,pred_2025-09,actual_2025-09,raw_pred_2025-09,pred_2025-10,actual_2025-10,raw_pred_2025-10,pred_2025-11,actual_2025-11,raw_pred_2025-11,pred_2025-12,actual_2025-12,raw_pred_2025-12,pred_2026-01,actual_2026-01,raw_pred_2026-01,pred_2026-02,actual_2026-02,raw_pred_2026-02,pred_2026-03,actual_2026-03,raw_pred_2026-03,pred_2026-04,actual_2026-04,raw_pred_2026-04,pred_2026-05,actual_2026-05,raw_pred_2026-05,pred_2026-06,actual_2026-06,raw_pred_2026-06,pred_2026-07,actual_2026-07,raw_pred_2026-07
A013110,마른멸치,A,0.5,비계절ETS,111.18692786062496,110.99,111.18692786062496,110.95929840031692,111.39,110.95929840031692,111.44464489400616,110.92,111.44464489400616,110.86740467286803,110.57,110.86740467286803,110.4732628725302,110.71,110.4732628725302,110.67610275409444,111.15,110.67610275409444,111.20971805323671,111.5,111.20971805323671,111.60115318771142,111.96,111.60115318771142,112.1071789524394,111.37,112.1071789524394,111.35244385790102,109.91,111.35244385790102,109.63046254776998,110.57,109.63046254776998,110.51944370573442,110.0,110.51944370573442
A013120,마른오징어,A,0.2,비계절ETS,127.50373870016271,125.64,127.30484405287652,125.78725604318694,125.65,125.78725604318694,125.74978399716564,124.27,125.74978399716564,123.8342289150227,124.71,123.8342289150227,124.634460874505,124.95,124.634460874505,124.95831182372078,126.37,124.95831182372078,126.71894281768458,126.21,126.71894281768458,126.40628600805292,127.12,126.40628600805292,127.47066987771912,127.12,127.47066987771912,127.35883813471136,127.17,127.35883813471136,127.34494812173288,127.31,127.34494812173288,127.46261238386522,126.4,127.46261238386522
A013140,오징어채,A,0.2,비계절ETS,153.67302698166216,152.82,153.67302698166216,152.09128570716192,152.19,152.09128570716192,150.176353825131,150.69,151.64305268447504,148.34924758241783,149.91,149.8757266765018,149.26071969886706,150.18,149.26071969886706,150.01942452558893,149.72,150.01942452558893,149.4845399799674,147.13,149.4845399799674,146.0223363508149,146.42,146.0223363508149,145.67124099465283,145.15,145.67124099465283,144.3509814287222,144.34,144.3509814287222,143.69144015214206,144.44,143.69144015214206,144.21122513957894,142.97,144.21122513957894
A013150,북어채,A,0.4,비계절ETS,119.38518677858576,120.6,119.38518677858576,120.69897460816954,120.69,120.69897460816954,120.9396020013336,120.11,120.9396020013336,120.34259935674774,125.56,120.34259935674774,125.5785720749323,131.78,125.5785720749323,133.0841533531929,134.19,133.0841533531929,136.00675495648167,134.87,136.00675495648167,136.4118693962533,136.38,136.4118693962533,137.76900760212894,138.33,137.76900760212894,139.70708928894192,136.14,139.70708928894192,137.0223476553236,139.45,137.0223476553236,140.32568655609043,138.56,140.32568655609043
A013160,어묵,A,0.8,비계절ETS,131.44189874226458,128.38,131.44189874226458,128.6130996207257,129.91,128.6130996207257,129.9943733546629,128.74,129.9943733546629,128.83720386587214,126.67,128.83720386587214,126.51175267575246,127.75,126.51175267575246,127.51000032166928,126.9,127.51000032166928,126.76434905338022,125.91,126.76434905338022,125.6955056203646,128.39,125.6955056203646,128.25666104790847,125.73,128.25666104790847,125.8092908019107,126.73,125.8092908019107,126.52838636326923,133.2,126.52838636326923,133.3732908399056,134.76,133.3732908399056
A013170,맛살,A,0.2,비계절ETS,144.59099749439935,141.36,143.7430260795112,143.48869886240826,141.93,142.5440715752511,142.45577471145077,138.96,142.45577471145077,140.0785299553152,142.72,140.0785299553152,142.1190490080436,143.62,142.1190490080436,143.46580778149897,142.83,143.46580778149897,143.2843769625938,136.33,143.2843769625938,138.30309650317875,140.86,138.30309650317875,139.9475355529201,144.87,139.9475355529201,143.54556369477612,145.37,143.54556369477612,145.186023967048,146.07,145.186023967048,146.17463268314032,148.12,146.17463268314032
A013180,수산물통조림,A,0.7,비계절ETS,123.63744325067069,122.77,123.63744325067069,122.95450948128772,123.76,122.95450948128772,124.0194705927111,124.09,124.0194705927111,124.35244466905262,124.0,124.35244466905262,124.231957969543,123.64,124.231957969543,123.81893165725866,124.23,123.81893165725866,124.44236892974448,124.89,124.44236892974448,125.13475667431796,125.11,125.13475667431796,125.35050234564268,125.2,125.35050234564268,125.42727829619554,125.1,125.42727829619554,125.30086843363756,125.49,125.30086843363756,125.70253085487651,126.69,125.70253085487651
A013190,젓갈,A,0.7,비계절ETS,115.07613232991328,114.73,114.3953598918531,115.62926922927426,115.0,114.95975832870538,115.60969274511007,115.2,115.2481986574009,115.73222707532113,113.76,115.45146977720428,114.07570839309288,113.08,114.07570839309288,113.32294669895404,118.92,113.32294669895404,118.72006046635558,120.91,118.72006046635558,121.19758756620996,120.88,121.19758756620996,121.22623970965218,122.82,121.22623970965218,123.15586017603992,123.64,123.15586017603992,124.04261065168326,124.15,124.04261065168326,125.5358933841908,124.83,124.5704239110803
A014010,우유,A,3.4,비계절ETS,124.2702944777012,124.36,124.35303887460304,124.5223770866673,124.34,124.5223770866673,124.49761663378808,124.41,124.49761663378808,124.49414862352904,124.23,124.56498798563447,124.29102224850699,124.26,124.37678322776443,124.30918601024568,124.43,124.40356850594526,124.5734195695059,124.13,124.5734195695059,124.14837651362735,124.69,124.2622518145579,124.83110556955072,124.18,124.83110556955072,124.2646966284672,124.28,124.2646966284672,124.36427997661008,124.54,124.36427997661008,124.67477207308129,124.55,124.67477207308129
A014020,분유,A,0.5,비계절ETS,112.411488754751,111.83,112.411488754751,112.0719978335151,111.47,112.0719978335151,111.7194324523308,111.44,111.7194324523308,111.57188199142634,112.59,111.57188199142634,112.25025561746372,114.01,112.25025561746372,113.40304199365082,113.46,113.40304199365082,113.47017827417764,113.92,113.47017827417764,113.78784722828182,113.32,113.78784722828182,113.52001271651508,113.77,113.52001271651508,114.0164069148311,114.09,113.70972869698264,114.22535683855362,112.95,113.9824632912608,113.35451041340713,113.32,113.35451041340713
A014030,치즈,A,0.7,비계절ETS,142.4814903624092,142.91,142.4814903624092,143.1158562069565,143.17,143.1158562069565,143.34538953319927,144.46,143.34538953319927,145.4040574439016,145.28,144.8211405062226,145.8403199061691,145.3,145.6609098230597,145.5326604683688,145.42,145.5326604683688,145.58378216352125,145.22,145.58378216352125,145.27893800174851,145.09,145.27893800174851,145.09968050895435,144.56,145.09968050895435,144.3498131995357,145.16,144.46052434672322,145.1324476244442,144.65,145.2190971556818,144.47738041446596,144.82,144.58484867896576
A014040,발효유,A,2.0,비계절ETS,129.02672278832023,127.83,129.02672278832023,128.24288677687693,129.41,128.24288677687693,129.60081834992283,127.93,129.60081834992283,128.3931659661277,127.5,128.3931659661277,127.84840333559252,127.83,127.84840333559252,128.08396425183153,128.27,128.08396425183153,128.5043000316606,128.2,128.5043000316606,128.47993322807577,128.57,128.47993322807577,128.80802385214312,128.24,128.80802385214312,128.53690676806312,128.07,128.53690676806312,128.34584514079205,128.07,128.34584514079205,128.3195569943194,128.04,128.3195569943194
A014050,달걀,A,3.0,비계절ETS,144.9070399555678,145.31,144.9070399555678,146.6174829129429,145.9,145.42665005076415,147.3438799912205,144.62,146.01629344550088,145.42932363638153,144.25,144.73505045713955,144.36424770570113,143.52,144.36424770570113,143.63328447338571,142.34,143.63328447338571,142.45212430546815,141.55,142.45212430546815,141.21638877393573,142.2,141.66115381773167,141.87262425038188,145.81,142.31083967087457,145.92184346605978,153.62,145.92184346605978,153.7346753729164,157.16,153.7346753729164,157.27559487772098,155.63,157.27559487772098
A015010,참기름,A,0.6,비계절ETS,151.36392410689166,151.95,152.01077129378393,151.9910407821562,150.73,152.52379465511964,151.04555376475008,149.44,151.5085292669327,149.48894565085277,151.86,150.20348371042826,151.73119314055378,152.16,152.13237810848346,152.6615593092201,150.01,152.6615593092201,150.83839204350292,146.68,150.83839204350292,147.23021728455507,146.4,147.23021728455507,146.41693808005067,152.9,146.41693808005067,152.52196419042764,148.21,152.52196419042764,148.9438517436704,153.82,148.9438517436704,153.52779269765395,153.12,153.52779269765395
A015020,식용유,A,0.8,비계절ETS,159.6400853680268,162.72,159.6400853680268,161.57130166656162,164.87,161.57130166656162,163.91098618167263,159.31,163.91098618167263,159.804234179838,160.88,159.804234179838,160.22739571757805,153.16,160.22739571757805,154.03328611536585,156.18,154.03328611536585,155.1045132384713,154.95,155.1045132384713,154.44054286123944,168.64,154.44054286123944,165.59793428323127,158.11,165.59793428323127,159.68295353489037,153.4,159.68295353489037,154.51113360171163,152.92,154.51113360171163,152.84553091749652,157.96,152.84553091749652
A016190,아몬드,A,0.2,비계절ETS,107.36688132898166,107.41,107.36688132898166,107.6931530320912,108.31,107.6931530320912,108.6418162061432,108.58,108.6418162061432,108.84433017658972,109.09,108.84433017658972,109.35070791697493,109.62,109.35070791697493,110.10707395371759,109.52,109.88288460002548,109.68677749067186,109.78,109.68677749067186,109.93361457212512,109.71,109.93361457212512,109.80727604236284,110.13,109.80727604236284,110.25486958053484,110.16,110.25486958053484,110.25300105424296,109.88,110.25300105424296,109.91080780159244,111.06,109.91080780159244
A016200,과일가공품,A,1.0,비계절ETS,142.40343528340588,145.16,142.40343528340588,145.640800607136,141.77,145.640800607136,142.14790000756167,140.98,142.14790000756167,141.17167485408018,143.06,141.17167485408018,143.44513311995297,141.24,143.44513311995297,141.4183241784543,141.79,141.4183241784543,141.98727231068185,143.7,141.98727231068185,144.06849440234993,140.14,144.06849440234993,140.22713852438213,142.94,140.22713852438213,143.27227517354146,144.19,143.27227517354146,144.53792508929317,144.42,144.53792508929317,144.7639058495942,146.77,144.7639058495942
A017250,고사리,A,0.1,비계절ETS,122.93355826384439,123.09,122.998201067986,123.08983516039793,123.36,123.08983516039793,123.37694678969132,124.19,123.37694678969132,124.25862981348712,124.43,124.25862981348712,124.51204814873878,124.46,124.51204814873878,124.53788079679434,126.12,124.53788079679434,126.57731300396722,126.88,126.28966718167676,127.42773076970684,127.28,127.09023155878546,127.82800380563127,127.34,127.49854423454865,127.54363251699394,127.02,127.54363251699394,127.18561823361772,126.77,127.18561823361772,126.90582274924527,126.78,126.90582274924527
A017270,단무지,A,0.2,비계절ETS,120.86668507226334,119.23,119.91501199808717,119.48949034232342,120.95,119.48949034232342,120.58718901888768,116.79,120.58718901888768,117.98393274152863,119.96,117.98393274152863,119.42057249867518,119.47,119.42057249867518,119.51544184270423,127.89,119.51544184270423,125.40442178753192,122.57,125.40442178753192,123.49424894852298,128.46,123.49424894852298,127.10986875387414,128.69,127.10986875387414,128.518407985829,129.58,128.518407985829,129.6193288638099,126.66,129.6193288638099,127.86214411169404,128.32,127.86214411169404
A017280,김,A,0.5,비계절ETS,151.89990406263718,152.12,151.89990406263718,152.36750444183434,152.76,152.36750444183434,153.1268540188079,153.78,153.1268540188079,154.69061127947043,154.84,154.35460861334292,155.7843980011707,154.81,155.51540443504803,155.0650480508218,156.15,155.0650480508218,157.02661928104473,155.12,156.81355164329395,154.96728013074755,155.55,154.96728013074755,155.6644425314955,155.15,155.6644425314955,155.03539870999296,153.62,155.03539870999296,152.9450488625524,154.53,152.9450488625524,154.6118475673962,154.7,154.6118475673962
A017290,맛김,A,0.5,비계절ETS,130.6261087033646,129.27,130.6261087033646,129.39395805609487,129.64,129.39395805609487,129.47003907330625,129.12,129.47003907330625,129.04255122210586,129.78,129.04255122210586,129.62615770453706,130.68,129.62615770453706,130.67031531088654,132.42,130.67031531088654,132.57616324732834,131.95,132.57616324732834,132.421053009321,132.06,132.421053009321,132.32584369432146,133.92,132.32584369432146,134.0198616608507,131.58,134.0198616608507,132.05865162920276,131.97,132.05865162920276,131.87225902548136,136.36,131.87225902548136
A017300,미역,A,0.3,비계절ETS,131.77413570254836,131.37,131.77413570254836,132.13594793194028,131.61,132.13594793194028,132.2665666852498,131.46,132.2665666852498,131.97165081097984,131.66,131.97165081097984,131.84661173070216,131.98,132.10446004976112,132.0581164359139,132.4,132.38720489143827,132.57582472612677,132.7,132.79182133331852,132.8768277650794,133.03,133.0615929353482,133.23613726502415,132.98,133.37146693563372,133.15518988882138,133.35,133.24900958446935,133.62206020579512,135.48,133.62206020579512,136.0038281344377,137.37,136.0038281344377
A018010,초콜릿,A,0.5,비계절ETS,165.1101593376495,163.45,165.1101593376495,165.0516584084556,163.74,165.0516584084556,165.20774217503592,163.04,165.20774217503592,164.33771725520404,163.37,164.33771725520404,164.5869985758855,163.66,164.5869985758855,164.20726724933547,163.86,164.81525494698693,164.16119166570695,162.53,164.9601447356287,162.63274430687133,163.45,163.508695916591,163.67058571748237,163.38,164.42124107801558,163.66403838972712,163.52,164.3020436405583,163.7862669507745,162.9,164.40570484014108,163.04538059237493,163.04,163.7226891081671
A018020,사탕,A,0.8,비계절ETS,115.81954352632756,115.05,115.81954352632756,115.3865665265852,115.96,115.3865665265852,115.83006686208228,115.26,115.83006686208228,115.52681153650242,115.33,115.52681153650242,115.32073875420195,114.8,115.46669012483603,115.04022915200956,116.39,115.21747236453528,116.00886097348022,115.02,116.00886097348022,115.4316525507831,111.16,115.4316525507831,112.15505885574319,115.73,112.70721429696512,114.7360113783684,115.83,114.7360113783684,115.50923015985067,117.01,115.50923015985067,116.54777695816485,117.1,116.54777695816485
A018030,껌,A,0.1,비계절ETS,116.5306818496568,116.42,116.5306818496568,116.5460343072982,116.47,116.5460343072982,116.58192232125472,116.47,116.58192232125472,116.52981068664602,116.5,116.58754409737465,116.56479682018546,117.02,116.60647558143692,116.98771924115331,116.52,116.98771924115331,116.68648240128854,116.62,116.730520141106,116.67911669013182,116.1,116.7231382590942,116.23823917847439,116.64,116.33697114261636,116.61403290533622,116.74,116.61403290533622,116.76567522289255,116.73,116.76567522289255,116.79995381137437,115.4,116.79995381137437
A018040,아이스크림,A,2.6,비계절ETS,128.59341694976206,127.9,128.59341694976206,128.20843464535423,128.23,128.20843464535423,128.53556489626027,128.03,128.53556489626027,128.30757706036042,128.42,128.30757706036042,128.69920696487034,128.31,128.69920696487034,128.56598671920185,128.02,128.56598671920185,127.99980520474,128.1,127.99980520474,128.09682515051102,128.9,128.09682515051102,129.1390913413358,128.31,129.1390913413358,128.30188918868623,128.96,128.30188918868623,129.17301424453908,129.1,129.17301424453908,129.30560305080922,128.93,129.30560305080922
A018050,비스킷,A,1.9,비계절ETS,133.46466494305122,132.78,133.46466494305122,133.06395483362144,133.49,133.06395483362144,133.70065668031512,133.49,133.70065668031512,133.74360251768235,135.19,133.74360251768235,135.34401297270483,134.33,135.34401297270483,134.64624015199814,133.43,134.64624015199814,133.7396722982481,134.07,133.7396722982481,134.270303013493,134.39,134.270303013493,134.6062446156048,134.08,134.6062446156048,134.33619726528414,133.75,134.33619726528414,134.00075713716734,134.29,134.00075713716734,134.4805172456691,135.57,134.4805172456691
A018060,스낵과자,A,2.9,비계절ETS,119.57875188883396,118.95,118.97306651370415,119.04931577152044,119.18,119.04931577152044,119.24933598827292,119.04,119.24933598827292,119.1741587589244,118.89,119.1741587589244,119.03794704172849,118.74,119.03794704172849,118.8899744448182,119.2,118.8899744448182,119.23281241292766,119.32,119.23281241292766,119.39521477747068,119.33,119.39521477747068,119.43402383966507,119.03,119.43402383966507,119.1985412011745,118.94,119.1985412011745,119.079981740522,118.66,119.079981740522,118.8303074128412,118.93,118.8303074128412
A018070,파이,A,0.6,비계절ETS,116.27710103910896,115.91,116.27710103910896,115.99300326323578,115.93,115.99300326323578,115.99454499550286,116.61,115.99454499550286,116.68173913430358,115.95,116.68173913430358,116.01435757909876,115.93,116.01435757909876,115.9672560615118,116.62,115.9672560615118,116.6667635039983,116.19,116.6667635039983,116.23903446946856,116.47,116.23903446946856,116.50702067756258,116.03,116.50702067756258,116.05933093066314,116.49,116.05933093066314,116.5131759484183,116.55,116.5131759484183,116.58366438250803,117.03,116.58366438250803
A018080,설탕,A,0.3,비계절ETS,148.14032232341637,148.21,148.14032232341637,148.31281580247213,148.28,148.31281580247213,148.36251854929637,147.56,148.36251854929637,147.5205307153852,147.45,147.5205307153852,147.40698304956848,147.4,147.40698304956848,147.36269911470046,148.03,147.36269911470046,148.08907613459874,147.97,148.08907613459874,148.00380490948768,142.1,148.00380490948768,140.70875730791525,141.67,141.33231855521893,141.07347176665573,140.29,141.07347176665573,139.67257129038558,141.04,139.67257129038558,140.70614204242273,142.94,140.70614204242273
A018090,잼,A,0.1,비계절ETS,171.81388280488792,172.18,171.81388280488792,173.00847510163996,172.63,173.00847510163996,173.47769940820666,164.36,173.47769940820666,165.23221984292587,171.06,165.23221984292587,171.30581671200696,168.68,171.30581671200696,169.56686946860736,167.97,169.56686946860736,168.71248867662752,164.96,168.71248867662752,165.77852230682095,164.95,165.77852230682095,165.50391660718444,162.85,165.50391660718444,162.9227350311715,171.41,163.4857183925888,171.23642990979127,171.7,171.23642990979127,172.2471414550692,171.81,172.2471414550692
A018100,꿀,A,0.4,비계절ETS,116.33794627130463,116.74,116.44917521715604,116.87994712962998,116.33,116.87994712962998,116.25204620961468,116.16,116.25204620961468,115.99388865588188,116.46,116.06579076151574,116.52064543410006,116.45,116.52064543410006,116.47415309612576,116.22,116.47415309612576,116.15173133476677,116.79,116.15173133476677,116.95491773414736,117.0,116.95491773414736,117.14747209868322,116.77,117.14747209868322,116.7582948744327,116.79,116.7582948744327,116.79152523342904,116.93,116.79152523342904,116.97875300230348,116.92,116.97875300230348
A018110,물엿,A,0.2,비계절ETS,138.95124931772952,138.36,138.95124931772952,138.475148958855,141.73,138.475148958855,140.72723547464315,131.84,140.72723547464315,134.62232064726004,138.33,134.62232064726004,136.75458390401997,140.15,136.75458390401997,138.90644196450697,140.79,138.90644196450697,140.23455596297282,125.43,140.23455596297282,130.68665191876713,138.95,130.68665191876713,135.1139170515907,138.52,135.1139170515907,136.95244316495672,135.73,136.95244316495672,136.20519459998278,139.07,136.20519459998278,137.8409168348587,139.04,137.8409168348587
A019010,고춧가루,A,1.6,비계절ETS,113.6623692466066,115.4,113.6623692466066,115.96932600712128,114.51,115.96932600712128,113.93587042017292,114.17,113.93587042017292,113.87575092599243,113.53,113.87575092599243,113.05095270444257,114.78,113.05095270444257,115.613804215144,115.07,115.613804215144,115.35476202371896,115.04,115.35476202371896,115.04660335358568,114.97,115.04660335358568,114.921445085133,114.95,114.921445085133,114.93122421115643,114.96,114.93122421115643,114.96520263996472,115.08,114.96520263996472,115.16484110472594,115.12,115.16484110472594
A019020,참깨,A,0.6,비계절ETS,134.23756007154896,134.22,134.39007106710577,134.3805626511916,134.2,134.5230661487794,134.345448549734,134.31,134.49165685305752,134.4397519637182,134.37,134.5949179576151,134.50021461758507,134.38,134.64720730497996,134.5162961139793,134.73,134.64867911986605,134.89098007248404,134.67,134.99953991762442,134.80529215897664,135.8,134.9297988891689,136.07917160392316,135.39,136.07917160392316,135.65119210100946,135.6,135.65119210100946,135.8587208334984,135.81,135.8587208334984,136.06628943840062,137.33,136.06628943840062
A019040,소금,A,0.2,비계절ETS,176.6253908374438,176.59,176.6253908374438,176.62401269814364,176.6,176.62401269814364,176.61609171085166,176.52,176.61609171085166,176.48974937457214,176.35,176.48974937457214,176.26236519916068,176.03,176.26236519916068,175.78031095990468,176.28,175.8546146793203,176.32663130802803,176.33,176.32663130802803,176.3737352973096,175.53,176.3737352973096,175.189031730136,175.69,175.189031730136,175.6306707425114,176.09,175.6306707425114,176.25240824935125,176.52,176.25240824935125,176.85527716477048,176.88,176.77398636543614
A019050,간장,A,0.4,비계절ETS,130.06103288091077,128.36,130.06103288091077,128.53551676615734,129.82,128.53551676615734,130.01413433260043,128.99,130.01413433260043,129.16780734356826,129.01,129.16780734356826,129.18394146445922,129.47,129.18394146445922,129.6431453842314,136.91,129.6431453842314,137.20811017073635,138.71,137.20811017073635,139.04156597790922,139.19,139.04156597790922,139.52636439290777,140.18,139.52636439290777,141.499899103406,142.43,140.5299925767872,144.00886351556534,140.83,142.83317551226844,141.17138917566157,142.4,141.17138917566157
A019060,된장,A,0.4,비계절ETS,131.0868574764494,129.95,130.71910647877894,130.12055776326696,130.12,130.12055776326696,130.21894120041736,130.44,130.21894120041736,130.51776954346045,131.96,130.51776954346045,131.923845381509,126.13,131.923845381509,126.81729269459434,140.06,126.81729269459434,137.90933391979462,136.78,137.90933391979462,137.06518261385725,138.63,137.06518261385725,138.44013946576155,134.28,138.44013946576155,135.17150728251104,140.08,135.17150728251104,139.1774947091653,142.35,139.1774947091653,141.83638149244845,140.17,141.83638149244845
A019070,양념소스,A,0.5,비계절ETS,138.33614866355535,141.43,135.65178666250384,141.71979453596882,141.01,138.91429976155356,143.15657139107364,137.18,140.55605791248323,139.62804926916448,139.07,139.62804926916448,139.94231028528202,137.47,139.94231028528202,139.26899936250447,137.08,139.26899936250447,138.5863601907829,130.36,138.5863601907829,134.58631019003872,136.76,134.58631019003872,135.65805960902665,139.19,135.65805960902665,137.31599297415218,138.17,137.31599297415218,137.78422884010448,140.29,137.78422884010448,139.28500726160772,142.25,139.28500726160772
A019080,고추장,A,0.3,비계절ETS,135.06431655629382,134.55,133.6188128600659,135.89088626681712,137.07,134.43588034422788,138.26006961702078,134.24,136.56248095787203,136.19197954948822,135.88,134.88612792039442,136.73807790750155,134.05,135.746421806204,134.5520792707021,144.31,134.5520792707021,142.02982315182237,137.45,142.02982315182237,138.71247052035463,137.22,138.71247052035463,137.7116850121921,142.16,137.7116850121921,141.07545530981037,141.9,141.07545530981037,141.7832455133161,141.66,141.7832455133161,141.79283256160062,141.63,141.79283256160062
A019090,카레,A,0.2,비계절ETS,131.7223135027366,131.13,131.7223135027366,131.2392451166697,131.98,131.2392451166697,132.04248419014186,130.16,132.04248419014186,130.3172697534076,131.07,130.3172697534076,131.1278884815368,131.27,131.1278884815368,131.35129509044472,131.39,131.35129509044472,131.47490985125378,129.78,131.47490985125378,129.93152508880834,129.71,129.93152508880834,129.80323885377695,128.52,129.80323885377695,128.65260379388025,127.74,128.65260379388025,127.85613072499976,128.85,127.85613072499976,128.8954633272797,130.81,128.8954633272797
A019100,식초,A,0.1,비계절ETS,147.6497554672833,145.06,147.6497554672833,146.26592476266202,146.69,146.26592476266202,147.13113001808236,148.7,147.13113001808236,148.86895311360826,147.31,148.86895311360826,148.27817061983944,147.98,148.27817061983944,148.59629038455688,147.34,148.59629038455688,148.1757140588134,148.81,148.1757140588134,149.15694828185067,148.61,149.15694828185067,149.25854870161885,147.71,149.25854870161885,148.126895676125,148.84,148.58435819215376,149.24137254377516,147.91,149.24137254377516,148.7016209764888,147.86,148.7016209764888
A019110,드레싱,A,0.2,비계절ETS,161.5725659507613,160.44,161.5725659507613,160.5752722889316,161.2,160.5752722889316,161.05477732859163,161.18,161.05477732859163,161.18612781097482,162.52,161.18612781097482,162.49837735789794,162.5,162.49837735789794,162.7518936483552,164.2,162.7518936483552,164.58669634191975,162.42,164.346597780471,163.06917471446116,161.25,162.90847933598337,161.312501230662,163.44,161.312501230662,163.0726135940223,162.56,163.0726135940223,162.71578768673243,165.19,162.71578768673243,165.10149806072246,166.94,165.10149806072246
A019120,혼합조미료,A,0.3,비계절ETS,134.83493569089404,134.61,134.83493569089404,135.07693647397244,133.3,135.07693647397244,134.0138987909763,132.22,134.0138987909763,132.65270157886454,134.86,132.89220562932155,134.88917472576813,134.66,134.88917472576813,135.0846678606123,132.41,135.0846678606123,132.76383000116806,130.74,133.23701191832254,130.76333351122184,132.62,131.46372305111916,132.72652859624918,135.06,132.72652859624918,134.99093070178495,133.59,134.99093070178495,134.1639754239724,135.51,134.1639754239724,135.60348757487833,136.72,135.60348757487833
A019130,스프,A,0.3,비계절ETS,129.89713480927392,129.69,129.89713480927392,129.6863612352104,129.71,129.7694552068385,129.7074101448483,129.82,129.7842372647172,129.88964188012292,129.79,129.88964188012292,129.85836321121252,129.68,129.85836321121252,129.7443691643837,129.08,129.7443691643837,129.0247205611024,129.38,129.1420407147573,129.421750197366,129.67,129.421750197366,129.71385890748263,129.93,129.71385890748263,129.97641039935291,129.73,129.97641039935291,129.78175311341525,128.5,129.78175311341525,128.55391674929604,129.84,128.55391674929604
A019140,이유식,A,0.3,비계절ETS,111.16443597991275,111.12,111.22264622707858,111.16135385514805,111.12,111.22212894863031,111.16006966241966,111.12,111.22158151525922,111.15946356805104,111.12,111.2210340662077,111.15910248404458,111.12,111.22048164785808,111.15883555420315,111.12,111.21993175295349,111.1586037397288,111.12,111.21938415552754,111.15838789100894,111.12,111.21884209965258,111.15817505763917,111.12,111.21830058138502,111.1579653032311,111.12,111.21776273358954,111.15775919753138,111.12,111.217229494628,111.1575545052656,111.12,111.2166995870392
A019150,김치,A,1.3,비계절ETS,133.94351023634405,133.65,133.94351023634405,133.78436302717577,134.63,133.78436302717577,134.6504485345684,134.45,134.6504485345684,134.57465263799787,134.36,134.57465263799787,134.4854704966386,132.98,134.4854704966386,132.75641138482843,135.36,133.2333576050445,135.24476981865877,135.19,135.24476981865877,135.29823386620745,135.33,135.29823386620745,135.42884022589325,135.24,135.42884022589325,135.360976754254,135.49,135.360976754254,135.60974464757308,135.5,135.60974464757308,135.60854771583072,134.06,135.60854771583072
A019160,밑반찬,A,3.1,비계절ETS,115.74307709795828,115.24,115.74307709795828,115.42499436433027,116.31,115.42499436433027,116.53490265329718,116.31,116.53490265329718,116.5200382807492,117.05,116.5200382807492,117.28457450432036,117.16,117.28457450432036,117.38464360266372,117.15,117.38464360266372,117.3595094328028,117.28,117.3595094328028,117.48276167900684,117.07,117.48276167900684,117.19594068921174,117.8,117.25058370449575,118.003226324226,118.13,118.003226324226,118.33658647476544,118.04,118.33658647476544,118.22971012379844,118.18,118.22971012379844
A019170,냉동식품,A,1.9,비계절ETS,119.00299025543828,121.46,119.00299025543828,121.5967243390336,121.63,121.5967243390336,121.82765599588365,120.24,121.82765599588365,120.34597942050372,121.23,120.34597942050372,121.34803154746814,117.68,121.34803154746814,117.87665037247082,119.55,117.87665037247082,119.54407274467992,118.4,119.54407274467992,118.54297308992642,120.46,118.54297308992642,120.41575024148028,118.84,120.41575024148028,119.03019309549322,120.63,119.03019309549322,120.58076753395174,118.89,120.58076753395174,119.11160055405615,118.38,119.11160055405615
A019180,즉석식품,A,3.1,비계절ETS,123.9480560072882,125.97,123.9480560072882,126.16217469537348,122.34,125.8174973705521,122.89609900781804,122.69,122.89609900781804,122.6382629480412,121.96,122.6382629480412,121.96398130378948,125.76,121.96398130378948,125.22017859540216,125.98,125.22017859540216,126.0289674563846,126.36,126.0289674563846,126.46980418916056,125.55,126.46980418916056,125.78462635543904,126.1,125.78462635543904,126.12353746423608,127.2,126.12353746423608,127.67934308385816,127.79,127.14345262029934,128.04979800210742,127.25,127.8288546701996
A019190,편의점도시락,A,0.4,비계절ETS,117.59442573875012,117.3,117.59442573875012,117.36330914978497,117.3,117.57782153332012,117.36507030040426,117.3,117.5632055427316,117.36540602736422,118.57,117.5501992237049,118.81732125833408,118.57,118.8638397358068,118.80536358520811,118.57,118.84766810734293,118.79473725142662,118.57,118.83345323959227,118.7851892009937,118.57,118.82080793924356,118.80944391885718,118.57,118.80944391885718,118.79914011303774,118.57,118.79914011303774,118.63427997397389,118.57,118.78971527936194,118.632987272818,118.57,118.78101013256156
A019200,삼각김밥,A,0.4,비계절ETS,113.20410068202013,113.26,113.20410068202013,113.51699868419256,113.26,113.51699868419256,113.49247998067952,113.29,113.49247998067952,113.50300470902462,113.85,113.50300470902462,114.09072810989464,114.12,114.09072810989464,114.36131175823512,114.8,114.36131175823512,115.07708597821004,115.12,115.07708597821004,115.39918823873174,115.19,115.39918823873174,115.4493520579214,115.77,115.4493520579214,116.15221761076924,116.07,116.055284695971,116.41877033167296,116.22,116.35506541556936,116.49184948170242,116.26,116.49184948170242
